,시군구,약국명칭,주소,전화번호
4819,종로구,엄마약국,서울특별시 종로구 종로4가 9번지 6호 1층,027656564
4820,종로구,하트약국,서울특별시 종로구 동숭동 1번지 33호 1층,02-766-8991
4821,종로구,행복한약국,서울특별시 종로구 통인동 31번지 2호,02-722-7439
4822,종로구,희망약국,서울특별시 종로구 연건동 198-2,02-747-1139
4823,종로구,엄약국,서울특별시 종로구 종로5가 52번지 1호,02-763-0380
4824,종로구,태약국,서울특별시 종로구 종로4가 3,02-763-9414
4825,종로구,정다운약국,,02-3672-8959
4826,종로구,종로한사랑약국,서울특별시 종로구 숭인동 310번지 309호,02-2232-9339
4827,종로구,수약국,서울특별시 종로구 청진동 70호 그랑서울 B104호,02-778-5985
4828,종로구,성진약국,서울특별시 종로구 혜화동 114-2,02-762-2211
4829,종로구,바로약국,서울특별시 종로구 청진동 70번지 지하137호,02-2158-7900
4830,종로구,남영약국,서울특별시 종로구 경운동 89번지 4호 운현궁SK허브 101동113114호,02-733-4774
4831,종로구,열린온누리약국,서울특별시 종로구 숭인2동 766번지 종로청계힐스테이트상가  가동 101호,02-2242-3552
4832,종로구,다나약국,서울특별시 종로구 종로3가 130번지 302호,02-2263-9293
4833,종로구,녹십자약국,서울특별시 종로구 창신동 687-1,02-765-2766
4834,종로구,대경약국,서울특별시 종로구 창신동 143-18,02-744-2434
4835,종로구,인제약국,서울특별시 종로구 종로4가 153번지 1호,2266-4312
4836,종로구,종로약국,서울특별시 종로구 종로4가 8번지,745-3184
4837,종로구,청자약국,서울특별시 종로구 명륜동3가 1-119,02-762-4933
4838,종로구,정성약국,서울특별시 종로구 숭인동 1051,02-923-1363
4839,종로구,독일약국,서울특별시 종로구 창신동 525,02-764-5511
4840,종로구,세검약국,서울특별시 종로구 홍지동 99-3,02-395-9944
4841,종로구,수도약국,서울특별시 종로구 관훈동 37,02-732-3336
4842,종로구,부광약국,서울특별시 종로구 종로5가 62번지 1호,02-762-8844
4843,종로구,보령약국,서울특별시 종로구 종로5가 124번지 4호 124-1124-5,02-763-8182
4844,종로구,소담약국,서울특별시 종로구 명륜동2가 143-9,02-765-2126
4845,종로구,성심약국,서울특별시 종로구 창신동 25번지 4호,02-743-2062
4846,종로구,김해약국,서울특별시 종로구 종로5가 138-8,02-2267-1551
4847,종로구,통인한약국,서울특별시 종로구 통인동 48번지 6호,070-8815-0123
4848,종로구,신서대문대학약국,서울특별시 종로구 교남동 8번지 2호 1.2층,02-730-0737
4849,종로구,센트로약국,서울특별시 종로구 공평동 5번지 1호 1층 1-9c호,
4850,종로구,창신종로약국,서울특별시 종로구 창신동 647번지 16호,02-3672-0845
4851,종로구,신동화약국,서울특별시 종로구 종로6가 115번지 1호,02-2277-0234
4852,종로구,인성약국,서울특별시 종로구 무악동 42번지 2호,02-363-8311
4853,종로구,광화문123약국,서울특별시 종로구 청진동 215번지 1호 1층,02-723-0124
4854,종로구,안국온누리약국,서울특별시 종로구 경운동 89번지 4호 운현궁에스케이허브 101동 203호,02-6283-8008
4855,종로구,올리브약국,서울특별시 종로구 신문로1가 24번지 고려빌딩 지하1층,02-737-5035
4856,종로구,온유약국,서울특별시 종로구 종로5가 102번지,02-745-5487
4857,종로구,종로5가미래약국,서울특별시 종로구 종로5가 91번지,02-766-5462
4858,종로구,광장약국,서울특별시 종로구 예지동 27번지 2호 1층,02-2272-0380
4859,종로구,보성온누리약국,서울특별시 종로구 명륜1가 10-22,02-762-6654
4860,종로구,새현대약국,서울특별시 종로구 적선동 80 현대아케이트38호,720-5662
4861,종로구,대학로약국,서울특별시 종로구 혜화동 180번지,02-3672-0234
4862,종로구,단골온누리약국,서울특별시 종로구 숭인동 81번지 15호,02-745-0731
4863,종로구,혜화수약국,서울특별시 종로구 명륜4가 54번지 1호 1층,02-742-9414
4864,종로구,신코아약국,서울특별시 종로구 관철동 12번지 13호 1층,02-734-9020
4865,종로구,현대약국,서울특별시 종로구 무악동 82번지 113호,02-723-3939
4866,종로구,안국3층약국,서울특별시 종로구 안국동 163번지 305호,02-735-8242
4867,종로구,보광약국,서울특별시 종로구 연건동 34번지 3호 1층,02-762-2515
4868,종로구,메디칼서울약국,서울특별시 종로구 명륜4가 98번지 1호,02-766-9000
4869,종로구,튼튼약국,서울특별시 종로구 명륜2가 21번지 9호 1층,02-762-2323
4870,종로구,혜화약국,서울특별시 종로구 혜화동 109번지 1호,02-762-0373
4871,종로구,종로백세약국,서울특별시 종로구 종로5가 76번지 1층,02-744-2536
4872,종로구,대박약국,서울특별시 종로구 종로1가 24번지 327호,02-2075-7171
4873,종로구,예당한약국,서울특별시 종로구 혜화동 87번지 5호,02-412-3603
4874,종로구,인앤아웃약국,서울특별시 종로구 종로1가 421호,02-2075-7505
4875,종로구,참조은약국,서울특별시 종로구 종로6가 262번지 1호 동대문종합시장,02-2272-0535
4876,종로구,보생약국,서울특별시 종로구 종로4가 6번지 3호,02-763-7877
4877,종로구,동서약국,서울특별시 종로구 종로5가 182번지 3호,2278-2140
4878,종로구,동인약국,서울특별시 종로구 창신동 687-26,02-743-7371
4879,종로구,새종로약국,서울특별시 종로구 종로4가 2번지 16호 1층,02-741-6794
4880,종로구,숭인약국,서울특별시 종로구 숭인동 1266번지,02-929-0754
4881,종로구,굿모닝약국,서울특별시 종로구 평동 233번지 펠리스에비뉴상가 3137호,
4882,종로구,백수약국,서울특별시 종로구 종로5가 42번지 1호 신화빌딩,02-766-1083
4883,종로구,종로온누리약국,서울특별시 종로구 창신동 562번지 1층,02-742-0900
4884,종로구,창신종로약국,서울특별시 종로구 창신동 647번지 16호 1층,02-3672-0845
4885,종로구,글로리아약국,서울특별시 종로구 평창동 158번지 1호 글로리아타운 A동 109호,02-3216-6700
4886,종로구,파란문약국,서울특별시 종로구 교북동 126번지 경희궁자이 4단지 상가동 1층 4112호 4113호,02-723-6209
4887,종로구,정원약국,서울특별시 종로구 무악동 67번지 2호 4호 1층,02-738-9219
4888,종로구,힐링약국,,027236593
4889,종로구,경희궁햇살약국,,02-733-3342
4890,종로구,광화문윤약국,서울특별시 종로구 세종로 202번지 1호,02-720-1717
4891,종로구,건강한약국,,02-2231-8803
4892,종로구,종로세란약국,서울특별시 종로구 종로6가 127-1,02-763-3237
4893,종로구,서울종로약국,서울특별시 종로구 명륜4가 95번지,02-3676-4000
4894,종로구,정문약국,서울특별시 종로구 원남동 128-1 1층 2층,02-765-7200
4895,종로구,옥광약국,서울특별시 종로구 원남동 135번지 1호,02 -741-0808
4896,종로구,대서울약국,서울특별시 종로구 원남동 118번지 1호 2층,02-762-6060
4897,종로구,실로암약국,서울특별시 종로구 종로1가 24번지 르메이에르 종로타운 4층 422호,02-734-7181
4898,종로구,대학약국,서울특별시 종로구 원남동 126번지 12층,02-3672-3672
4899,종로구,종각팜약국,,02-738-6500
4900,종로구,종로우리약국,서울특별시 종로구 종로4가 182번지,0222754700
4901,종로구,행복약국,서울특별시 종로구 종로1가 24번지,02-738-5509
4902,종로구,잔소리약국,서울특별시 종로구 계동 140번지 50호 지층,02-743-4269
4903,종로구,서울온누리약국,서울특별시 종로구 연건동 44번지 10호 1층,02-745-8272
4904,종로구,삼정바로약국,서울특별시 종로구 신문로2가 4-3,02-736-3385
4905,종로구,세검정약국,서울특별시 종로구 신영동 105번지 30호 1층,02-394-3949
4906,종로구,종로수약국,,0222755982
4907,종로구,서울위드팜약국,서울특별시 종로구 명륜4가 94번지 2호 1층 2층,02-747-0500
4908,종로구,새명성약국,서울특별시 종로구 신문로1가 33번지 1층,02-735-2870
4909,종로구,성당약국,서울특별시 종로구 낙원동 210번지,02-765-4342
4910,종로구,효성약국,서울특별시 종로구 창신2동 634,02-763-4386
4911,종로구,메디칼약국,서울특별시 종로구 평동 43번지 경희궁자이 3단지,02-739-0399
4912,종로구,세종약국,서울특별시 종로구 당주동 100번지 세종빌딩,02-3210-2292
4913,종로구,종로백제약국,서울특별시 종로구 종로5가 36번지 1호 1층,02-745-8495
4914,종로구,동대문연약국,서울특별시 종로구 종로6가 289번지 57호 동대문종합시장 신관 지하1층 018호,0222747889
4915,종로구,이화약국,서울특별시 종로구 연건동 44번지 1호 1층 2층,02-763-0300
4916,종로구,대명약국,서울특별시 종로구 종로5가 273번지 1호 대명빌딩,02-2274-0980
4917,종로구,명문약국,서울특별시 종로구 무악동 37번지 1호,02-737-1543
4918,종로구,건강약국,서울특별시 종로구 혜화동 108번지 1호 1층,02-764-9918
4919,종로구,시온약국,서울특별시 종로구 종로5가 20번지 2호,02-766-9008
4920,종로구,파랑새약국,서울특별시 종로구 명륜4가 93번지 1층,02-743-7735
4921,종로구,참자연약국,서울특별시 종로구 홍파동 42번지 13호 경희궁자이 2단지,02-725-9880
4922,종로구,승보약국,서울특별시 종로구 종로4가 59번지 2호 1층,02-2279-6228
4923,종로구,소망약국,서울특별시 종로구 창신동 292번지,02-742-0075
4924,종로구,동시약국,서울특별시 종로구 종로4가 165번지 1호 동흥빌딩,02-2268-4055
4925,종로구,동아약국,서울특별시 종로구 종로4가 149-1,02-2285-5702
4926,종로구,국일약국,서울특별시 종로구 관철동 5-1,02-2275-7225
4927,종로구,따뜻한약국,,0220757333
4928,종로구,송송약국,,027334425
4929,종로구,서대문권약국,서울특별시 종로구 평동 169번지 1층,02-735-7735
4930,종로구,종오약국,서울특별시 종로구 종로4가 102번지 3호,02-763-7771
4931,종로구,창신사랑온누리약국,,027442506
4932,종로구,신백제약국,서울특별시 종로구 종로5가 20번지 1호 1층,02-745-8492
4933,중구,한중약국,서울특별시 중구 서소문동 136번지,02-752-2326
4934,중구,금오약국,서울특별시 중구 남창동 9번지 15호 금오빌딩 3층,02-318-9031
4935,중구,한일약국,서울특별시 중구 서소문동 54-1,02-753-9779
4936,중구,대화약국,서울특별시 중구 신당3동 373-115,02-2238-1333
4937,중구,다나약국,서울특별시 중구 신당3동 372-3,02-2234-0345
4938,중구,한마음약국,서울특별시 중구 저동2가 88-10,02-2271-2861
4939,중구,에이스약국,서울특별시 중구 무교동 97번지,02-779-7697
4940,중구,평안약국,서울특별시 중구 을지로6가 17번지 5호,02-2279-0489
4941,중구,알파약국,서울특별시 중구 황학동 1781번지,02-2277-3400
4942,중구,원정약국,,2234-1933
4943,중구,금천약국,서울특별시 중구 북창동 136,02-778-7134
4944,중구,대도약국,서울특별시 중구 필동1가 39-347,02-2266-9862
4945,중구,부일약국,서울특별시 중구 신당1동 236-503,02-2238-6974
4946,중구,왕란약국,서울특별시 중구 광희동1가 154-1,02-2267-1492
4947,중구,정원약국,서울특별시 중구 태평로2가 52,02-755-5866
4948,중구,지하근화사약국,서울특별시 중구 을지로지하상가 3구역11호,02-2272-4986
4949,중구,희구약국,서울특별시 중구 남창동 48-10,02-752-0229
4950,중구,아세아약국,서울특별시 중구 초동 18-12,02-2279-5433
4951,중구,백조약국,서울특별시 중구 태평로1가 75,02-738-8808
4952,중구,남시약국,서울특별시 중구 남대문로3가 30-15,02-753-7466
4953,중구,새생명약국,서울특별시 중구 신당3동 3725상가 124호,02-2256-3366
4954,중구,성균제일약국,서울특별시 중구 묵정동 29-41,02-2269-6872
4955,중구,신평화약국,서울특별시 중구 신당1동217-1신평화상가1층 가9호,02-2233-2587
4956,중구,영진약국,서울특별시 중구 초동 35-3,02-2267-0801
4957,중구,행복한약국,서울특별시 중구 신당6동 102-6,02-2235-1145
4958,중구,서현온누리약국,서울특별시 중구 남창동 9-15,02-776-5830
4959,중구,센츄럴팜약국,서울특별시 중구 봉래동2가 122-11 2층,02-393-5505
4960,중구,연세약국,서울특별시 중구 남대문로5가 84-11,02-2259-0488
4961,중구,수연약국,서울특별시 중구 태평로2가 340-6 대한일보빌딩101호,02-777-1578
4962,중구,소망약국,서울특별시 중구 신당동 145-3,02-2253-2355
4963,중구,하나약국,서울특별시 중구 무교동 1 효령빌딩 4층,02-755-5155
4964,중구,푸른약국,서울특별시 중구 충무로2가 66-13,02-775-7428
4965,중구,광진약국,서울특별시 중구 신당2동 308-1,02-2237-5296
4966,중구,하늘약국,서울특별시 중구 무학동 11-1,02-2237-3530
4967,중구,명동약국,서울특별시 중구 충무로2가 65-9 8층,02-2079-0825
4968,중구,신우리약국,서울특별시 중구 저동2가 84-4,02-2267-1570
4969,중구,예솔약국,서울특별시 중구 중림동 355 브라운스톤서울 103동 207호,02-365-3652
